OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036GD,2024-10-05T17:17:55.625280,14.4067968700,0.0022583000,74.0414000000,271.4449000000,158.1344000000,15.4602000000,0,U,33994,999,82182,0.0005827600,0.0000184100,0E-10
COSMOS 2251 DEB,1993-036GE,2024-10-05T19:33:18.714816,14.3131750600,0.0065112000,74.0651000000,189.5398000000,310.5985000000,48.9511000000,0,U,33995,999,81316,0.0044977000,0.0001218300,0E-10
COSMOS 2251 DEB,1993-036GJ,2024-10-05T09:04:40.568448,14.6906839100,0.0060576000,73.9306000000,6.3861000000,0.0437000000,0.0727000000,0,U,33999,999,82852,0.0059088000,0.0003583500,0E-10
COSMOS 2251 DEB,1993-036GK,2024-10-05T13:31:36.194304,15.3641443900,0.0013303000,74.0189000000,23.1524000000,329.8013000000,30.2424000000,0,U,34000,999,83038,0.0184780000,0.0071270100,0E-10
COSMOS 2251 DEB,1993-036GL,2024-10-05T15:23:40.328736,14.3624838200,0.0020198000,74.0422000000,357.5166000000,191.6769000000,296.1548000000,0,U,34001,999,81926,0.0011481000,0.0000333600,0E-10
COSMOS 2251 DEB,1993-036GN,2024-10-05T11:22:45.532704,13.8120954700,0.0282122000,74.0781000000,292.8436000000,146.8674000000,215.0481000000,0,U,34003,999,78436,0.0042946000,0.0000613900,0E-10
COSMOS 2251 DEB,1993-036GP,2024-10-05T20:37:32.903040,14.4294027700,0.0033512000,74.0390000000,41.4679000000,164.3626000000,195.8574000000,0,U,34004,999,81771,0.0073763000,0.0002490500,0E-10
COSMOS 2251 DEB,1993-036GQ,2024-10-06T02:28:15.775104,14.3968275100,0.0019948000,74.0438000000,292.6595000000,164.2498000000,252.1416000000,0,U,34005,999,82159,0.0006055700,0.0000187400,0E-10
COSMOS 2251 DEB,1993-036GR,2024-10-06T01:34:36.912000,14.6529668600,0.0019894000,74.0637000000,274.8464000000,350.0254000000,80.1023000000,0,U,34006,999,82272,0.0117600000,0.0006420700,0E-10
COSMOS 2251 DEB,1993-036GS,2024-10-05T19:51:49.049856,14.5915685100,0.0050661000,74.0202000000,97.0403000000,338.4815000000,21.4220000000,0,U,34007,999,82751,0.0032008000,0.0001535600,0E-10
